round,model,r2_score,weight
64,knn-tuned-l,0.2693421504688683,0.029910682777360403
64,rf-tuned-l,0.37503474604552317,0.0860683420680638
64,rf-tuned-xl,0.3735612225673558,0.08480940300085829
64,gb-tuned-l,0.307282235669757,0.043711732840521045
64,gb-tuned-xl,0.3072822356697569,0.04371173284052101
64,xgb-xl,0.39056870119394305,0.10053251498476433
64,xgb-l,0.39056870119394305,0.10053251498476433
64,mlp-adaptive-xl,0.3820162305658031,0.0922919111428069
64,mlp-l,0.3818171749526382,0.09210838163667202
64,svr-rbf-xl,0.42938093430120006,0.1482060504731538
64,svr-poly-l,0.42938093430120006,0.1482060504731538
64,knn-tuned-sqrt,0.2693421504688683,0.029910682777360403
64,knn-tuned-l,0.2693421504688683,0.029910682777360403
64,rf-tuned-l,0.37503474604552317,0.0860683420680638
64,rf-tuned-xl,0.3735612225673558,0.08480940300085829
64,gb-tuned-l,0.307282235669757,0.043711732840521045
64,gb-tuned-xl,0.3072822356697569,0.04371173284052101
64,xgb-xl,0.39056870119394305,0.10053251498476433
64,xgb-l,0.39056870119394305,0.10053251498476433
64,mlp-adaptive-xl,0.3820162305658031,0.0922919111428069
64,mlp-l,0.3818171749526382,0.09210838163667202
64,svr-rbf-xl,0.42938093430120006,0.1482060504731538
64,svr-poly-l,0.42938093430120006,0.1482060504731538
64,knn-tuned-sqrt,0.2693421504688683,0.029910682777360403
64,knn-tuned-l,0.2693421504688683,0.029910682777360403
65,rf-tuned-l,0.38334077642517944,0.08151793818094272
65,rf-tuned-xl,0.38416502126350666,0.08219262228343764
65,gb-tuned-l,0.3226100661025196,0.04441227935188467
65,gb-tuned-xl,0.3226100661025194,0.0444122793518846
65,xgb-xl,0.4183600891151585,0.11570180367386679
65,xgb-l,0.4183600891151585,0.11570180367386679
65,mlp-adaptive-xl,0.39517481747224104,0.09175881025282456
65,mlp-l,0.39016064512246457,0.08727131099772786
65,svr-rbf-xl,0.4377107474554906,0.14040383509513435
65,svr-poly-l,0.4377107474554906,0.14040383509513435
65,knn-tuned-sqrt,0.27687719868688027,0.028111741021647894
65,knn-tuned-l,0.27687719868688027,0.028111741021647894
65,rf-tuned-l,0.38334077642517944,0.08151793818094272
65,rf-tuned-xl,0.38416502126350666,0.08219262228343764
65,gb-tuned-l,0.3226100661025196,0.04441227935188467
65,gb-tuned-xl,0.3226100661025194,0.0444122793518846
65,xgb-xl,0.4183600891151585,0.11570180367386679
65,xgb-l,0.4183600891151585,0.11570180367386679
65,mlp-adaptive-xl,0.39517481747224104,0.09175881025282456
65,mlp-l,0.39016064512246457,0.08727131099772786
65,svr-rbf-xl,0.4377107474554906,0.14040383509513435
65,svr-poly-l,0.4377107474554906,0.14040383509513435
65,knn-tuned-sqrt,0.27687719868688027,0.028111741021647894
65,knn-tuned-l,0.27687719868688027,0.028111741021647894
65,rf-tuned-l,0.38334077642517944,0.08151793818094272
65,rf-tuned-xl,0.38416502126350666,0.08219262228343764
65,gb-tuned-l,0.3226100661025196,0.04441227935188467
65,gb-tuned-xl,0.3226100661025194,0.0444122793518846
65,xgb-xl,0.4183600891151585,0.11570180367386679
65,xgb-l,0.4183600891151585,0.11570180367386679
65,mlp-adaptive-xl,0.39517481747224104,0.09175881025282456
65,mlp-l,0.39016064512246457,0.08727131099772786
65,svr-rbf-xl,0.4377107474554906,0.14040383509513435
65,svr-poly-l,0.4377107474554906,0.14040383509513435
65,knn-tuned-sqrt,0.27687719868688027,0.028111741021647894
65,knn-tuned-l,0.27687719868688027,0.028111741021647894
65,rf-tuned-l,0.38334077642517944,0.08151793818094272
65,rf-tuned-xl,0.38416502126350666,0.08219262228343764
65,gb-tuned-l,0.3226100661025196,0.04441227935188467
65,gb-tuned-xl,0.3226100661025194,0.0444122793518846
65,xgb-xl,0.4183600891151585,0.11570180367386679
65,xgb-l,0.4183600891151585,0.11570180367386679
65,mlp-adaptive-xl,0.39517481747224104,0.09175881025282456
65,mlp-l,0.39016064512246457,0.08727131099772786
65,svr-rbf-xl,0.4377107474554906,0.14040383509513435
65,svr-poly-l,0.4377107474554906,0.14040383509513435
65,knn-tuned-sqrt,0.27687719868688027,0.028111741021647894
65,knn-tuned-l,0.27687719868688027,0.028111741021647894
65,rf-tuned-l,0.38334077642517944,0.08151793818094272
65,rf-tuned-xl,0.38416502126350666,0.08219262228343764
65,gb-tuned-l,0.3226100661025196,0.04441227935188467
65,gb-tuned-xl,0.3226100661025194,0.0444122793518846
65,xgb-xl,0.4183600891151585,0.11570180367386679
65,xgb-l,0.4183600891151585,0.11570180367386679
65,mlp-adaptive-xl,0.39517481747224104,0.09175881025282456
65,mlp-l,0.39016064512246457,0.08727131099772786
65,svr-rbf-xl,0.4377107474554906,0.14040383509513435
65,svr-poly-l,0.4377107474554906,0.14040383509513435
65,knn-tuned-sqrt,0.27687719868688027,0.028111741021647894
65,knn-tuned-l,0.27687719868688027,0.028111741021647894
66,rf-tuned-l,0.4000299139914569,0.09205202731627443
66,rf-tuned-xl,0.3811343980708515,0.07620284304568085
66,gb-tuned-l,0.311176776744415,0.03785725196582909
66,gb-tuned-xl,0.311176776744415,0.03785725196582909
66,xgb-xl,0.42722252943539385,0.1208173723436555
66,xgb-l,0.42722252943539385,0.1208173723436555
66,mlp-adaptive-xl,0.3854777276882313,0.07958551217882165
66,mlp-l,0.3877068907324505,0.08137952444513677
66,svr-rbf-xl,0.4459679902131145,0.14572695415597084
66,svr-poly-l,0.4459679902131145,0.14572695415597084
66,knn-tuned-sqrt,0.2911560345019174,0.030988468041587697
66,knn-tuned-l,0.2911560345019174,0.030988468041587697
66,rf-tuned-l,0.4000299139914569,0.09205202731627443
66,rf-tuned-xl,0.3811343980708515,0.07620284304568085
66,gb-tuned-l,0.311176776744415,0.03785725196582909
66,gb-tuned-xl,0.311176776744415,0.03785725196582909
66,xgb-xl,0.42722252943539385,0.1208173723436555
66,xgb-l,0.42722252943539385,0.1208173723436555
66,mlp-adaptive-xl,0.3854777276882313,0.07958551217882165
66,mlp-l,0.3877068907324505,0.08137952444513677
66,svr-rbf-xl,0.4459679902131145,0.14572695415597084
66,svr-poly-l,0.4459679902131145,0.14572695415597084
66,knn-tuned-sqrt,0.2911560345019174,0.030988468041587697
66,knn-tuned-l,0.2911560345019174,0.030988468041587697
66,rf-tuned-l,0.4000299139914569,0.09205202731627443
66,rf-tuned-xl,0.3811343980708515,0.07620284304568085
66,gb-tuned-l,0.311176776744415,0.03785725196582909
66,gb-tuned-xl,0.311176776744415,0.03785725196582909
66,xgb-xl,0.42722252943539385,0.1208173723436555
66,xgb-l,0.42722252943539385,0.1208173723436555
66,mlp-adaptive-xl,0.3854777276882313,0.07958551217882165
66,mlp-l,0.3877068907324505,0.08137952444513677
66,svr-rbf-xl,0.4459679902131145,0.14572695415597084
66,svr-poly-l,0.4459679902131145,0.14572695415597084
66,knn-tuned-sqrt,0.2911560345019174,0.030988468041587697
66,knn-tuned-l,0.2911560345019174,0.030988468041587697
66,rf-tuned-l,0.4000299139914569,0.09205202731627443
66,rf-tuned-xl,0.3811343980708515,0.07620284304568085
66,gb-tuned-l,0.311176776744415,0.03785725196582909
66,gb-tuned-xl,0.311176776744415,0.03785725196582909
66,xgb-xl,0.42722252943539385,0.1208173723436555
66,xgb-l,0.42722252943539385,0.1208173723436555
66,mlp-adaptive-xl,0.3854777276882313,0.07958551217882165
66,mlp-l,0.3877068907324505,0.08137952444513677
66,svr-rbf-xl,0.4459679902131145,0.14572695415597084
66,svr-poly-l,0.4459679902131145,0.14572695415597084
66,knn-tuned-sqrt,0.2911560345019174,0.030988468041587697
66,knn-tuned-l,0.2911560345019174,0.030988468041587697
66,rf-tuned-l,0.4000299139914569,0.09205202731627443
66,rf-tuned-xl,0.3811343980708515,0.07620284304568085
66,gb-tuned-l,0.311176776744415,0.03785725196582909
66,gb-tuned-xl,0.311176776744415,0.03785725196582909
66,xgb-xl,0.42722252943539385,0.1208173723436555
66,xgb-l,0.42722252943539385,0.1208173723436555
66,mlp-adaptive-xl,0.3854777276882313,0.07958551217882165
66,mlp-l,0.3877068907324505,0.08137952444513677
66,svr-rbf-xl,0.4459679902131145,0.14572695415597084
66,svr-poly-l,0.4459679902131145,0.14572695415597084
66,knn-tuned-sqrt,0.2911560345019174,0.030988468041587697
66,knn-tuned-l,0.2911560345019174,0.030988468041587697
67,rf-tuned-l,0.39223221812776976,0.07667430836156487
67,rf-tuned-xl,0.3972612294195682,0.08062887229979554
67,gb-tuned-l,0.32473647622367946,0.0390408787606027
67,gb-tuned-xl,0.32473647622367946,0.0390408787606027
67,xgb-xl,0.42333648714828237,0.10464873697445795
67,xgb-l,0.42333648714828237,0.10464873697445795
67,mlp-adaptive-xl,0.40323276685709963,0.08559031864950951
67,mlp-l,0.42825074295268967,0.10991990209917733
67,svr-rbf-xl,0.4594506303471938,0.15016742101326772
67,svr-poly-l,0.4594506303471938,0.15016742101326772
67,knn-tuned-sqrt,0.29751227539168146,0.029736262546648153
67,knn-tuned-l,0.29751227539168146,0.029736262546648153
67,rf-tuned-l,0.39223221812776976,0.07667430836156487
67,rf-tuned-xl,0.3972612294195682,0.08062887229979554
67,gb-tuned-l,0.32473647622367946,0.0390408787606027
67,gb-tuned-xl,0.32473647622367946,0.0390408787606027
67,xgb-xl,0.42333648714828237,0.10464873697445795
67,xgb-l,0.42333648714828237,0.10464873697445795
67,mlp-adaptive-xl,0.40323276685709963,0.08559031864950951
67,mlp-l,0.42825074295268967,0.10991990209917733
67,svr-rbf-xl,0.4594506303471938,0.15016742101326772
67,svr-poly-l,0.4594506303471938,0.15016742101326772
67,knn-tuned-sqrt,0.29751227539168146,0.029736262546648153
67,knn-tuned-l,0.29751227539168146,0.029736262546648153
67,rf-tuned-l,0.39223221812776976,0.07667430836156487
67,rf-tuned-xl,0.3972612294195682,0.08062887229979554
67,gb-tuned-l,0.32473647622367946,0.0390408787606027
67,gb-tuned-xl,0.32473647622367946,0.0390408787606027
67,xgb-xl,0.42333648714828237,0.10464873697445795
67,xgb-l,0.42333648714828237,0.10464873697445795
67,mlp-adaptive-xl,0.40323276685709963,0.08559031864950951
67,mlp-l,0.42825074295268967,0.10991990209917733
67,svr-rbf-xl,0.4594506303471938,0.15016742101326772
67,svr-poly-l,0.4594506303471938,0.15016742101326772
67,knn-tuned-sqrt,0.29751227539168146,0.029736262546648153
67,knn-tuned-l,0.29751227539168146,0.029736262546648153
67,rf-tuned-l,0.39223221812776976,0.07667430836156487
67,rf-tuned-xl,0.3972612294195682,0.08062887229979554
67,gb-tuned-l,0.32473647622367946,0.0390408787606027
67,gb-tuned-xl,0.32473647622367946,0.0390408787606027
67,xgb-xl,0.42333648714828237,0.10464873697445795
67,xgb-l,0.42333648714828237,0.10464873697445795
67,mlp-adaptive-xl,0.40323276685709963,0.08559031864950951
67,mlp-l,0.42825074295268967,0.10991990209917733
67,svr-rbf-xl,0.4594506303471938,0.15016742101326772
67,svr-poly-l,0.4594506303471938,0.15016742101326772
67,knn-tuned-sqrt,0.29751227539168146,0.029736262546648153
67,knn-tuned-l,0.29751227539168146,0.029736262546648153
67,rf-tuned-l,0.39223221812776976,0.07667430836156487
67,rf-tuned-xl,0.3972612294195682,0.08062887229979554
67,gb-tuned-l,0.32473647622367946,0.0390408787606027
67,gb-tuned-xl,0.32473647622367946,0.0390408787606027
67,xgb-xl,0.42333648714828237,0.10464873697445795
67,xgb-l,0.42333648714828237,0.10464873697445795
67,mlp-adaptive-xl,0.40323276685709963,0.08559031864950951
67,mlp-l,0.42825074295268967,0.10991990209917733
67,svr-rbf-xl,0.4594506303471938,0.15016742101326772
67,svr-poly-l,0.4594506303471938,0.15016742101326772
67,knn-tuned-sqrt,0.29751227539168146,0.029736262546648153
67,knn-tuned-l,0.29751227539168146,0.029736262546648153
68,rf-tuned-l,0.41211556858777615,0.08083390547377811
68,rf-tuned-xl,0.41446805985198987,0.0827580600849118
68,gb-tuned-l,0.33886118862407794,0.038855619019956295
68,gb-tuned-xl,0.3388611886240779,0.03885561901995628
68,xgb-xl,0.451780487346406,0.1201866183014603
68,xgb-l,0.451780487346406,0.1201866183014603
68,mlp-adaptive-xl,0.40246916180992187,0.07340062363191245
68,mlp-l,0.4210669399118059,0.08840338077300199
68,svr-rbf-xl,0.4727982988337292,0.14829800582718497
68,svr-poly-l,0.4727982988337292,0.14829800582718497
68,knn-tuned-sqrt,0.31286814842422883,0.02996177186959636
68,knn-tuned-l,0.31286814842422883,0.02996177186959636
68,rf-tuned-l,0.41211556858777615,0.08083390547377811
68,rf-tuned-xl,0.41446805985198987,0.0827580600849118
68,gb-tuned-l,0.33886118862407794,0.038855619019956295
68,gb-tuned-xl,0.3388611886240779,0.03885561901995628
68,xgb-xl,0.451780487346406,0.1201866183014603
68,xgb-l,0.451780487346406,0.1201866183014603
68,mlp-adaptive-xl,0.40246916180992187,0.07340062363191245
68,mlp-l,0.4210669399118059,0.08840338077300199
68,svr-rbf-xl,0.4727982988337292,0.14829800582718497
68,svr-poly-l,0.4727982988337292,0.14829800582718497
68,knn-tuned-sqrt,0.31286814842422883,0.02996177186959636
68,knn-tuned-l,0.31286814842422883,0.02996177186959636
68,rf-tuned-l,0.41211556858777615,0.08083390547377811
68,rf-tuned-xl,0.41446805985198987,0.0827580600849118
68,gb-tuned-l,0.33886118862407794,0.038855619019956295
68,gb-tuned-xl,0.3388611886240779,0.03885561901995628
68,xgb-xl,0.451780487346406,0.1201866183014603
68,xgb-l,0.451780487346406,0.1201866183014603
68,mlp-adaptive-xl,0.40246916180992187,0.07340062363191245
68,mlp-l,0.4210669399118059,0.08840338077300199
68,svr-rbf-xl,0.4727982988337292,0.14829800582718497
68,svr-poly-l,0.4727982988337292,0.14829800582718497
68,knn-tuned-sqrt,0.31286814842422883,0.02996177186959636
68,knn-tuned-l,0.31286814842422883,0.02996177186959636
68,rf-tuned-l,0.41211556858777615,0.08083390547377811
68,rf-tuned-xl,0.41446805985198987,0.0827580600849118
68,gb-tuned-l,0.33886118862407794,0.038855619019956295
68,gb-tuned-xl,0.3388611886240779,0.03885561901995628
68,xgb-xl,0.451780487346406,0.1201866183014603
68,xgb-l,0.451780487346406,0.1201866183014603
68,mlp-adaptive-xl,0.40246916180992187,0.07340062363191245
68,mlp-l,0.4210669399118059,0.08840338077300199
68,svr-rbf-xl,0.4727982988337292,0.14829800582718497
68,svr-poly-l,0.4727982988337292,0.14829800582718497
68,knn-tuned-sqrt,0.31286814842422883,0.02996177186959636
68,knn-tuned-l,0.31286814842422883,0.02996177186959636
68,rf-tuned-l,0.41211556858777615,0.08083390547377811
68,rf-tuned-xl,0.41446805985198987,0.0827580600849118
68,gb-tuned-l,0.33886118862407794,0.038855619019956295
68,gb-tuned-xl,0.3388611886240779,0.03885561901995628
68,xgb-xl,0.451780487346406,0.1201866183014603
68,xgb-l,0.451780487346406,0.1201866183014603
68,mlp-adaptive-xl,0.40246916180992187,0.07340062363191245
68,mlp-l,0.4210669399118059,0.08840338077300199
68,svr-rbf-xl,0.4727982988337292,0.14829800582718497
68,svr-poly-l,0.4727982988337292,0.14829800582718497
68,knn-tuned-sqrt,0.31286814842422883,0.02996177186959636
68,knn-tuned-l,0.31286814842422883,0.02996177186959636
69,rf-tuned-l,0.41220267799268273,0.07836877515385286
69,rf-tuned-xl,0.4042169531285372,0.07235382526049598
69,gb-tuned-l,0.3502284696285064,0.04216892132730676
69,gb-tuned-xl,0.3502284696285064,0.04216892132730676
69,xgb-xl,0.45234228133312604,0.1170758019968643
69,xgb-l,0.45234228133312604,0.1170758019968643
69,mlp-adaptive-xl,0.4163687422687305,0.08170263182970769
69,mlp-l,0.42288221758622857,0.08720145075367908
69,svr-rbf-xl,0.47650161954734643,0.1490698499147381
69,svr-poly-l,0.47650161954734643,0.1490698499147381
69,knn-tuned-sqrt,0.32223317645459304,0.03187208526222303
69,knn-tuned-l,0.32223317645459304,0.03187208526222303
69,rf-tuned-l,0.41220267799268273,0.07836877515385286
69,rf-tuned-xl,0.4042169531285372,0.07235382526049598
69,gb-tuned-l,0.3502284696285064,0.04216892132730676
69,gb-tuned-xl,0.3502284696285064,0.04216892132730676
69,xgb-xl,0.45234228133312604,0.1170758019968643
69,xgb-l,0.45234228133312604,0.1170758019968643
69,mlp-adaptive-xl,0.4163687422687305,0.08170263182970769
69,mlp-l,0.42288221758622857,0.08720145075367908
69,svr-rbf-xl,0.47650161954734643,0.1490698499147381
69,svr-poly-l,0.47650161954734643,0.1490698499147381
69,knn-tuned-sqrt,0.32223317645459304,0.03187208526222303
69,knn-tuned-l,0.32223317645459304,0.03187208526222303
69,rf-tuned-l,0.41220267799268273,0.07836877515385286
69,rf-tuned-xl,0.4042169531285372,0.07235382526049598
69,gb-tuned-l,0.3502284696285064,0.04216892132730676
69,gb-tuned-xl,0.3502284696285064,0.04216892132730676
69,xgb-xl,0.45234228133312604,0.1170758019968643
69,xgb-l,0.45234228133312604,0.1170758019968643
69,mlp-adaptive-xl,0.4163687422687305,0.08170263182970769
69,mlp-l,0.42288221758622857,0.08720145075367908
69,svr-rbf-xl,0.47650161954734643,0.1490698499147381
69,svr-poly-l,0.47650161954734643,0.1490698499147381
69,knn-tuned-sqrt,0.32223317645459304,0.03187208526222303
69,knn-tuned-l,0.32223317645459304,0.03187208526222303
69,rf-tuned-l,0.41220267799268273,0.07836877515385286
69,rf-tuned-xl,0.4042169531285372,0.07235382526049598
69,gb-tuned-l,0.3502284696285064,0.04216892132730676
69,gb-tuned-xl,0.3502284696285064,0.04216892132730676
69,xgb-xl,0.45234228133312604,0.1170758019968643
69,xgb-l,0.45234228133312604,0.1170758019968643
69,mlp-adaptive-xl,0.4163687422687305,0.08170263182970769
69,mlp-l,0.42288221758622857,0.08720145075367908
69,svr-rbf-xl,0.47650161954734643,0.1490698499147381
69,svr-poly-l,0.47650161954734643,0.1490698499147381
69,knn-tuned-sqrt,0.32223317645459304,0.03187208526222303
69,knn-tuned-l,0.32223317645459304,0.03187208526222303
69,rf-tuned-l,0.41220267799268273,0.07836877515385286
69,rf-tuned-xl,0.4042169531285372,0.07235382526049598
69,gb-tuned-l,0.3502284696285064,0.04216892132730676
69,gb-tuned-xl,0.3502284696285064,0.04216892132730676
69,xgb-xl,0.45234228133312604,0.1170758019968643
69,xgb-l,0.45234228133312604,0.1170758019968643
69,mlp-adaptive-xl,0.4163687422687305,0.08170263182970769
69,mlp-l,0.42288221758622857,0.08720145075367908
69,svr-rbf-xl,0.47650161954734643,0.1490698499147381
69,svr-poly-l,0.47650161954734643,0.1490698499147381
69,knn-tuned-sqrt,0.32223317645459304,0.03187208526222303
69,knn-tuned-l,0.32223317645459304,0.03187208526222303
70,rf-tuned-l,0.40788751453145505,0.07901943437929532
70,rf-tuned-xl,0.4067315721109527,0.07811127423341264
70,gb-tuned-l,0.34906149280741905,0.043878901888947754
70,gb-tuned-xl,0.3490614928074192,0.04387890188894783
70,xgb-xl,0.4445341286747406,0.11399561337036923
70,xgb-l,0.4445341286747406,0.11399561337036923
70,mlp-adaptive-xl,0.4126090016662071,0.08283980630656708
70,mlp-l,0.41505666451010514,0.08489246405719897
70,svr-rbf-xl,0.4717187686752567,0.14960617904318788
70,svr-poly-l,0.4717187686752567,0.14960617904318788
70,knn-tuned-sqrt,0.31133016310099443,0.030087816209257986
70,knn-tuned-l,0.31133016310099443,0.030087816209257986
70,rf-tuned-l,0.40788751453145505,0.07901943437929532
70,rf-tuned-xl,0.4067315721109527,0.07811127423341264
70,gb-tuned-l,0.34906149280741905,0.043878901888947754
70,gb-tuned-xl,0.3490614928074192,0.04387890188894783
70,xgb-xl,0.4445341286747406,0.11399561337036923
70,xgb-l,0.4445341286747406,0.11399561337036923
70,mlp-adaptive-xl,0.4126090016662071,0.08283980630656708
70,mlp-l,0.41505666451010514,0.08489246405719897
70,svr-rbf-xl,0.4717187686752567,0.14960617904318788
70,svr-poly-l,0.4717187686752567,0.14960617904318788
70,knn-tuned-sqrt,0.31133016310099443,0.030087816209257986
70,knn-tuned-l,0.31133016310099443,0.030087816209257986
70,rf-tuned-l,0.40788751453145505,0.07901943437929532
70,rf-tuned-xl,0.4067315721109527,0.07811127423341264
70,gb-tuned-l,0.34906149280741905,0.043878901888947754
70,gb-tuned-xl,0.3490614928074192,0.04387890188894783
70,xgb-xl,0.4445341286747406,0.11399561337036923
70,xgb-l,0.4445341286747406,0.11399561337036923
70,mlp-adaptive-xl,0.4126090016662071,0.08283980630656708
70,mlp-l,0.41505666451010514,0.08489246405719897
70,svr-rbf-xl,0.4717187686752567,0.14960617904318788
70,svr-poly-l,0.4717187686752567,0.14960617904318788
70,knn-tuned-sqrt,0.31133016310099443,0.030087816209257986
70,knn-tuned-l,0.31133016310099443,0.030087816209257986
70,rf-tuned-l,0.40788751453145505,0.07901943437929532
70,rf-tuned-xl,0.4067315721109527,0.07811127423341264
70,gb-tuned-l,0.34906149280741905,0.043878901888947754
70,gb-tuned-xl,0.3490614928074192,0.04387890188894783
70,xgb-xl,0.4445341286747406,0.11399561337036923
70,xgb-l,0.4445341286747406,0.11399561337036923
70,mlp-adaptive-xl,0.4126090016662071,0.08283980630656708
70,mlp-l,0.41505666451010514,0.08489246405719897
70,svr-rbf-xl,0.4717187686752567,0.14960617904318788
70,svr-poly-l,0.4717187686752567,0.14960617904318788
70,knn-tuned-sqrt,0.31133016310099443,0.030087816209257986
70,knn-tuned-l,0.31133016310099443,0.030087816209257986
70,rf-tuned-l,0.40788751453145505,0.07901943437929532
70,rf-tuned-xl,0.4067315721109527,0.07811127423341264
70,gb-tuned-l,0.34906149280741905,0.043878901888947754
70,gb-tuned-xl,0.3490614928074192,0.04387890188894783
70,xgb-xl,0.4445341286747406,0.11399561337036923
70,xgb-l,0.4445341286747406,0.11399561337036923
70,mlp-adaptive-xl,0.4126090016662071,0.08283980630656708
70,mlp-l,0.41505666451010514,0.08489246405719897
70,svr-rbf-xl,0.4717187686752567,0.14960617904318788
70,svr-poly-l,0.4717187686752567,0.14960617904318788
70,knn-tuned-sqrt,0.31133016310099443,0.030087816209257986
70,knn-tuned-l,0.31133016310099443,0.030087816209257986
71,rf-tuned-l,0.4120990709353271,0.0802316318677552
71,rf-tuned-xl,0.41234450194335376,0.08042878701156696
71,gb-tuned-l,0.36223435457159414,0.048728822158275543
71,gb-tuned-xl,0.36223435457159414,0.048728822158275543
71,xgb-xl,0.43748294913517005,0.10341568380040744
71,xgb-l,0.43748294913517005,0.10341568380040744
71,mlp-adaptive-xl,0.4082591941063791,0.07720923553354722
71,mlp-l,0.42704055604475516,0.0931613280524671
71,svr-rbf-xl,0.47617671738770084,0.15227594673159783
71,svr-poly-l,0.47617671738770084,0.15227594673159783
71,knn-tuned-sqrt,0.31394031678499335,0.03006405607705093
71,knn-tuned-l,0.31394031678499335,0.03006405607705093
71,rf-tuned-l,0.4120990709353271,0.0802316318677552
71,rf-tuned-xl,0.41234450194335376,0.08042878701156696
71,gb-tuned-l,0.36223435457159414,0.048728822158275543
71,gb-tuned-xl,0.36223435457159414,0.048728822158275543
71,xgb-xl,0.43748294913517005,0.10341568380040744
71,xgb-l,0.43748294913517005,0.10341568380040744
71,mlp-adaptive-xl,0.4082591941063791,0.07720923553354722
71,mlp-l,0.42704055604475516,0.0931613280524671
71,svr-rbf-xl,0.47617671738770084,0.15227594673159783
71,svr-poly-l,0.47617671738770084,0.15227594673159783
71,knn-tuned-sqrt,0.31394031678499335,0.03006405607705093
71,knn-tuned-l,0.31394031678499335,0.03006405607705093
71,rf-tuned-l,0.4120990709353271,0.0802316318677552
71,rf-tuned-xl,0.41234450194335376,0.08042878701156696
71,gb-tuned-l,0.36223435457159414,0.048728822158275543
71,gb-tuned-xl,0.36223435457159414,0.048728822158275543
71,xgb-xl,0.43748294913517005,0.10341568380040744
71,xgb-l,0.43748294913517005,0.10341568380040744
71,mlp-adaptive-xl,0.4082591941063791,0.07720923553354722
71,mlp-l,0.42704055604475516,0.0931613280524671
71,svr-rbf-xl,0.47617671738770084,0.15227594673159783
71,svr-poly-l,0.47617671738770084,0.15227594673159783
71,knn-tuned-sqrt,0.31394031678499335,0.03006405607705093
71,knn-tuned-l,0.31394031678499335,0.03006405607705093
71,rf-tuned-l,0.4120990709353271,0.0802316318677552
71,rf-tuned-xl,0.41234450194335376,0.08042878701156696
71,gb-tuned-l,0.36223435457159414,0.048728822158275543
71,gb-tuned-xl,0.36223435457159414,0.048728822158275543
71,xgb-xl,0.43748294913517005,0.10341568380040744
71,xgb-l,0.43748294913517005,0.10341568380040744
71,mlp-adaptive-xl,0.4082591941063791,0.07720923553354722
71,mlp-l,0.42704055604475516,0.0931613280524671
71,svr-rbf-xl,0.47617671738770084,0.15227594673159783
71,svr-poly-l,0.47617671738770084,0.15227594673159783
71,knn-tuned-sqrt,0.31394031678499335,0.03006405607705093
71,knn-tuned-l,0.31394031678499335,0.03006405607705093
71,rf-tuned-l,0.4120990709353271,0.0802316318677552
71,rf-tuned-xl,0.41234450194335376,0.08042878701156696
71,gb-tuned-l,0.36223435457159414,0.048728822158275543
71,gb-tuned-xl,0.36223435457159414,0.048728822158275543
71,xgb-xl,0.43748294913517005,0.10341568380040744
71,xgb-l,0.43748294913517005,0.10341568380040744
71,mlp-adaptive-xl,0.4082591941063791,0.07720923553354722
71,mlp-l,0.42704055604475516,0.0931613280524671
71,svr-rbf-xl,0.47617671738770084,0.15227594673159783
71,svr-poly-l,0.47617671738770084,0.15227594673159783
71,knn-tuned-sqrt,0.31394031678499335,0.03006405607705093
71,knn-tuned-l,0.31394031678499335,0.03006405607705093
72,rf-tuned-l,0.41323039354864904,0.07673320387012467
72,rf-tuned-xl,0.41672821808466143,0.07946468950273361
72,gb-tuned-l,0.36341122451889724,0.04662527752090696
72,gb-tuned-xl,0.3634112245188971,0.0466252775209069
72,xgb-xl,0.45575073458954896,0.11739425029381045
72,xgb-l,0.45575073458954896,0.11739425029381045
72,mlp-adaptive-xl,0.42553117452474476,0.08677706253158017
72,mlp-l,0.4270027145128018,0.08806346344578159
72,svr-rbf-xl,0.47416016354714585,0.14112305219912982
72,svr-poly-l,0.47416016354714585,0.14112305219912982
72,knn-tuned-sqrt,0.31708601876457376,0.029338210311042754
72,knn-tuned-l,0.31708601876457376,0.029338210311042754
72,rf-tuned-l,0.41323039354864904,0.07673320387012467
72,rf-tuned-xl,0.41672821808466143,0.07946468950273361
72,gb-tuned-l,0.36341122451889724,0.04662527752090696
72,gb-tuned-xl,0.3634112245188971,0.0466252775209069
72,xgb-xl,0.45575073458954896,0.11739425029381045
72,xgb-l,0.45575073458954896,0.11739425029381045
72,mlp-adaptive-xl,0.42553117452474476,0.08677706253158017
72,mlp-l,0.4270027145128018,0.08806346344578159
72,svr-rbf-xl,0.47416016354714585,0.14112305219912982
72,svr-poly-l,0.47416016354714585,0.14112305219912982
72,knn-tuned-sqrt,0.31708601876457376,0.029338210311042754
72,knn-tuned-l,0.31708601876457376,0.029338210311042754
72,rf-tuned-l,0.41323039354864904,0.07673320387012467
72,rf-tuned-xl,0.41672821808466143,0.07946468950273361
72,gb-tuned-l,0.36341122451889724,0.04662527752090696
72,gb-tuned-xl,0.3634112245188971,0.0466252775209069
72,xgb-xl,0.45575073458954896,0.11739425029381045
72,xgb-l,0.45575073458954896,0.11739425029381045
72,mlp-adaptive-xl,0.42553117452474476,0.08677706253158017
72,mlp-l,0.4270027145128018,0.08806346344578159
72,svr-rbf-xl,0.47416016354714585,0.14112305219912982
72,svr-poly-l,0.47416016354714585,0.14112305219912982
72,knn-tuned-sqrt,0.31708601876457376,0.029338210311042754
72,knn-tuned-l,0.31708601876457376,0.029338210311042754
72,rf-tuned-l,0.41323039354864904,0.07673320387012467
72,rf-tuned-xl,0.41672821808466143,0.07946468950273361
