round,model,r2_score,weight
7,svr-poly-l,0.06333701523629565,0.09977382195949848
7,knn-tuned-sqrt,-0.06824998637948845,0.08747200875821909
7,knn-tuned-l,-0.06824998637948845,0.08747200875821909
7,ridge,0.006233731808312992,0.09423602697842072
7,rf-tuned-l,0.02664052956541254,0.09617883838094572
7,rf-tuned-xl,0.02419689833809573,0.09594409969227449
7,gb-tuned-l,-0.0016438632834403055,0.09349659003116442
7,gb-tuned-xl,-0.0016438632834402834,0.09349659003116442
7,xgb-xl,-0.20780842748865416,0.07607809672529749
7,xgb-l,-0.20780842748865416,0.07607809672529749
7,svr-rbf-xl,0.06333701523629565,0.09977382195949848
7,svr-poly-l,0.06333701523629565,0.09977382195949848
7,knn-tuned-sqrt,-0.06824998637948845,0.08747200875821909
7,knn-tuned-l,-0.06824998637948845,0.08747200875821909
7,ridge,0.006233731808312992,0.09423602697842072
7,rf-tuned-l,0.02664052956541254,0.09617883838094572
7,rf-tuned-xl,0.02419689833809573,0.09594409969227449
7,gb-tuned-l,-0.0016438632834403055,0.09349659003116442
7,gb-tuned-xl,-0.0016438632834402834,0.09349659003116442
7,xgb-xl,-0.20780842748865416,0.07607809672529749
7,xgb-l,-0.20780842748865416,0.07607809672529749
7,svr-rbf-xl,0.06333701523629565,0.09977382195949848
7,svr-poly-l,0.06333701523629565,0.09977382195949848
7,knn-tuned-sqrt,-0.06824998637948845,0.08747200875821909
7,knn-tuned-l,-0.06824998637948845,0.08747200875821909
7,ridge,0.006233731808312992,0.09423602697842072
8,rf-tuned-l,0.05921749304544806,0.08141938099261616
8,rf-tuned-xl,0.07329123024481168,0.08257335729596972
8,gb-tuned-l,0.07279994835991122,0.0825328004645888
8,gb-tuned-xl,0.07279994835991137,0.08253280046458882
8,xgb-xl,-0.13138181153315648,0.06729016140345168
8,xgb-l,-0.13138181153315648,0.06729016140345168
8,mlp-adaptive-xl,-0.143161613016888,0.06650214709864474
8,mlp-l,-0.16722014452069725,0.06492129582834089
8,svr-rbf-xl,0.10765959208732993,0.08546059901060388
8,svr-poly-l,0.10765959208732993,0.08546059901060388
8,knn-tuned-sqrt,0.00017154878989233957,0.07675107525029749
8,knn-tuned-l,0.00017154878989233957,0.07675107525029749
8,ridge,0.048042022937804574,0.08051454652654479
8,rf-tuned-l,0.05921749304544806,0.08141938099261616
8,rf-tuned-xl,0.07329123024481168,0.08257335729596972
8,gb-tuned-l,0.07279994835991122,0.0825328004645888
8,gb-tuned-xl,0.07279994835991137,0.08253280046458882
8,xgb-xl,-0.13138181153315648,0.06729016140345168
8,xgb-l,-0.13138181153315648,0.06729016140345168
8,mlp-adaptive-xl,-0.143161613016888,0.06650214709864474
8,mlp-l,-0.16722014452069725,0.06492129582834089
8,svr-rbf-xl,0.10765959208732993,0.08546059901060388
8,svr-poly-l,0.10765959208732993,0.08546059901060388
8,knn-tuned-sqrt,0.00017154878989233957,0.07675107525029749
8,knn-tuned-l,0.00017154878989233957,0.07675107525029749
8,ridge,0.048042022937804574,0.08051454652654479
8,rf-tuned-l,0.05921749304544806,0.08141938099261616
8,rf-tuned-xl,0.07329123024481168,0.08257335729596972
8,gb-tuned-l,0.07279994835991122,0.0825328004645888
8,gb-tuned-xl,0.07279994835991137,0.08253280046458882
8,xgb-xl,-0.13138181153315648,0.06729016140345168
8,xgb-l,-0.13138181153315648,0.06729016140345168
8,mlp-adaptive-xl,-0.143161613016888,0.06650214709864474
8,mlp-l,-0.16722014452069725,0.06492129582834089
8,svr-rbf-xl,0.10765959208732993,0.08546059901060388
8,svr-poly-l,0.10765959208732993,0.08546059901060388
8,knn-tuned-sqrt,0.00017154878989233957,0.07675107525029749
8,knn-tuned-l,0.00017154878989233957,0.07675107525029749
8,ridge,0.048042022937804574,0.08051454652654479
9,rf-tuned-l,0.056124554953460803,0.08052488840768858
9,rf-tuned-xl,0.056028067728215315,0.08051711915946555
9,gb-tuned-l,0.11158906500971463,0.08511734377563467
9,gb-tuned-xl,0.11158906500971469,0.08511734377563467
9,xgb-xl,-0.17037992931436005,0.06420376315753029
9,xgb-l,-0.17037992931436005,0.06420376315753029
9,mlp-adaptive-xl,-0.10020172258286075,0.068871333495465
9,mlp-l,-0.10603774213431708,0.06847056961703718
9,svr-rbf-xl,0.11155102087752453,0.08511410562175316
9,svr-poly-l,0.11155102087752453,0.08511410562175316
9,knn-tuned-sqrt,0.006612624802966894,0.07663503738297744
9,knn-tuned-l,0.006612624802966894,0.07663503738297744
9,ridge,0.04300816904523188,0.0794755894445526
9,rf-tuned-l,0.056124554953460803,0.08052488840768858
9,rf-tuned-xl,0.056028067728215315,0.08051711915946555
9,gb-tuned-l,0.11158906500971463,0.08511734377563467
9,gb-tuned-xl,0.11158906500971469,0.08511734377563467
9,xgb-xl,-0.17037992931436005,0.06420376315753029
9,xgb-l,-0.17037992931436005,0.06420376315753029
9,mlp-adaptive-xl,-0.10020172258286075,0.068871333495465
9,mlp-l,-0.10603774213431708,0.06847056961703718
9,svr-rbf-xl,0.11155102087752453,0.08511410562175316
9,svr-poly-l,0.11155102087752453,0.08511410562175316
9,knn-tuned-sqrt,0.006612624802966894,0.07663503738297744
9,knn-tuned-l,0.006612624802966894,0.07663503738297744
9,ridge,0.04300816904523188,0.0794755894445526
9,rf-tuned-l,0.056124554953460803,0.08052488840768858
9,rf-tuned-xl,0.056028067728215315,0.08051711915946555
9,gb-tuned-l,0.11158906500971463,0.08511734377563467
9,gb-tuned-xl,0.11158906500971469,0.08511734377563467
9,xgb-xl,-0.17037992931436005,0.06420376315753029
9,xgb-l,-0.17037992931436005,0.06420376315753029
9,mlp-adaptive-xl,-0.10020172258286075,0.068871333495465
9,mlp-l,-0.10603774213431708,0.06847056961703718
9,svr-rbf-xl,0.11155102087752453,0.08511410562175316
9,svr-poly-l,0.11155102087752453,0.08511410562175316
9,knn-tuned-sqrt,0.006612624802966894,0.07663503738297744
9,knn-tuned-l,0.006612624802966894,0.07663503738297744
9,ridge,0.04300816904523188,0.0794755894445526
10,rf-tuned-l,0.08621540960378293,0.0819004429612944
10,rf-tuned-xl,0.09811733160712957,0.08288103956202052
10,gb-tuned-l,0.11940812131490937,0.08466456126719424
10,gb-tuned-xl,0.11940812131490933,0.08466456126719422
10,xgb-xl,-0.1575923283343176,0.06418032255584584
10,xgb-l,-0.1575923283343176,0.06418032255584584
10,mlp-adaptive-xl,-0.1422388315449467,0.0651733184049503
10,mlp-l,-0.11909427247597995,0.0666993172893655
10,svr-rbf-xl,0.12649221185901083,0.0852664621280217
10,svr-poly-l,0.12649221185901083,0.0852664621280217
10,knn-tuned-sqrt,0.025689055864843137,0.07709034499371639
10,knn-tuned-l,0.025689055864843137,0.07709034499371639
10,ridge,0.07445003491990447,0.08094249989281282
10,rf-tuned-l,0.08621540960378293,0.0819004429612944
10,rf-tuned-xl,0.09811733160712957,0.08288103956202052
10,gb-tuned-l,0.11940812131490937,0.08466456126719424
10,gb-tuned-xl,0.11940812131490933,0.08466456126719422
10,xgb-xl,-0.1575923283343176,0.06418032255584584
10,xgb-l,-0.1575923283343176,0.06418032255584584
10,mlp-adaptive-xl,-0.1422388315449467,0.0651733184049503
10,mlp-l,-0.11909427247597995,0.0666993172893655
10,svr-rbf-xl,0.12649221185901083,0.0852664621280217
10,svr-poly-l,0.12649221185901083,0.0852664621280217
10,knn-tuned-sqrt,0.025689055864843137,0.07709034499371639
10,knn-tuned-l,0.025689055864843137,0.07709034499371639
10,ridge,0.07445003491990447,0.08094249989281282
10,rf-tuned-l,0.08621540960378293,0.0819004429612944
10,rf-tuned-xl,0.09811733160712957,0.08288103956202052
10,gb-tuned-l,0.11940812131490937,0.08466456126719424
10,gb-tuned-xl,0.11940812131490933,0.08466456126719422
10,xgb-xl,-0.1575923283343176,0.06418032255584584
10,xgb-l,-0.1575923283343176,0.06418032255584584
10,mlp-adaptive-xl,-0.1422388315449467,0.0651733184049503
10,mlp-l,-0.11909427247597995,0.0666993172893655
10,svr-rbf-xl,0.12649221185901083,0.0852664621280217
10,svr-poly-l,0.12649221185901083,0.0852664621280217
10,knn-tuned-sqrt,0.025689055864843137,0.07709034499371639
10,knn-tuned-l,0.025689055864843137,0.07709034499371639
10,ridge,0.07445003491990447,0.08094249989281282
11,rf-tuned-l,0.09716224428237141,0.08193283931668104
11,rf-tuned-xl,0.09072053572784804,0.08140674812702177
11,gb-tuned-l,0.12934436663359733,0.08461249927798443
11,gb-tuned-xl,0.12934436663359733,0.08461249927798443
11,xgb-xl,-0.16314260045328743,0.06315519022243285
11,xgb-l,-0.16314260045328743,0.06315519022243285
11,mlp-adaptive-xl,-0.06436431886937992,0.06971205900589723
11,mlp-l,-0.0843683886169619,0.068331389658989
11,svr-rbf-xl,0.13628727855696476,0.08520200046748051
11,svr-poly-l,0.13628727855696476,0.08520200046748051
11,knn-tuned-sqrt,0.029879779141888087,0.07660155783488724
11,knn-tuned-l,0.029879779141888087,0.07660155783488724
11,ridge,0.06669818177426648,0.07947446828584101
11,rf-tuned-l,0.09716224428237141,0.08193283931668104
11,rf-tuned-xl,0.09072053572784804,0.08140674812702177
11,gb-tuned-l,0.12934436663359733,0.08461249927798443
11,gb-tuned-xl,0.12934436663359733,0.08461249927798443
11,xgb-xl,-0.16314260045328743,0.06315519022243285
11,xgb-l,-0.16314260045328743,0.06315519022243285
11,mlp-adaptive-xl,-0.06436431886937992,0.06971205900589723
11,mlp-l,-0.0843683886169619,0.068331389658989
11,svr-rbf-xl,0.13628727855696476,0.08520200046748051
11,svr-poly-l,0.13628727855696476,0.08520200046748051
11,knn-tuned-sqrt,0.029879779141888087,0.07660155783488724
11,knn-tuned-l,0.029879779141888087,0.07660155783488724
11,ridge,0.06669818177426648,0.07947446828584101
11,rf-tuned-l,0.09716224428237141,0.08193283931668104
11,rf-tuned-xl,0.09072053572784804,0.08140674812702177
11,gb-tuned-l,0.12934436663359733,0.08461249927798443
11,gb-tuned-xl,0.12934436663359733,0.08461249927798443
11,xgb-xl,-0.16314260045328743,0.06315519022243285
11,xgb-l,-0.16314260045328743,0.06315519022243285
11,mlp-adaptive-xl,-0.06436431886937992,0.06971205900589723
11,mlp-l,-0.0843683886169619,0.068331389658989
11,svr-rbf-xl,0.13628727855696476,0.08520200046748051
11,svr-poly-l,0.13628727855696476,0.08520200046748051
11,knn-tuned-sqrt,0.029879779141888087,0.07660155783488724
11,knn-tuned-l,0.029879779141888087,0.07660155783488724
11,ridge,0.06669818177426648,0.07947446828584101
12,rf-tuned-l,0.1271069356240717,0.0818936794818977
12,rf-tuned-xl,0.11661895674615508,0.0810392686545331
12,gb-tuned-l,0.15516855977764282,0.08422429665164716
12,gb-tuned-xl,0.15516855977764274,0.08422429665164714
12,xgb-xl,-0.07278620284161563,0.06705603920291932
12,xgb-l,-0.07278620284161563,0.06705603920291932
12,mlp-adaptive-xl,-0.014571009882634512,0.07107558361585375
12,mlp-l,-0.01241776907594705,0.07122879135023238
12,svr-rbf-xl,0.1556438323694876,0.0842643356653823
12,svr-poly-l,0.1556438323694876,0.0842643356653823
12,knn-tuned-sqrt,0.017440781204931134,0.0733876495982478
12,knn-tuned-l,0.017440781204931134,0.0733876495982478
12,ridge,0.06416544045834507,0.07689803466108998
12,rf-tuned-l,0.1271069356240717,0.0818936794818977
12,rf-tuned-xl,0.11661895674615508,0.0810392686545331
12,gb-tuned-l,0.15516855977764282,0.08422429665164716
12,gb-tuned-xl,0.15516855977764274,0.08422429665164714
12,xgb-xl,-0.07278620284161563,0.06705603920291932
12,xgb-l,-0.07278620284161563,0.06705603920291932
12,mlp-adaptive-xl,-0.014571009882634512,0.07107558361585375
12,mlp-l,-0.01241776907594705,0.07122879135023238
12,svr-rbf-xl,0.1556438323694876,0.0842643356653823
12,svr-poly-l,0.1556438323694876,0.0842643356653823
12,knn-tuned-sqrt,0.017440781204931134,0.0733876495982478
12,knn-tuned-l,0.017440781204931134,0.0733876495982478
12,ridge,0.06416544045834507,0.07689803466108998
12,rf-tuned-l,0.1271069356240717,0.0818936794818977
12,rf-tuned-xl,0.11661895674615508,0.0810392686545331
12,gb-tuned-l,0.15516855977764282,0.08422429665164716
12,gb-tuned-xl,0.15516855977764274,0.08422429665164714
12,xgb-xl,-0.07278620284161563,0.06705603920291932
12,xgb-l,-0.07278620284161563,0.06705603920291932
12,mlp-adaptive-xl,-0.014571009882634512,0.07107558361585375
12,mlp-l,-0.01241776907594705,0.07122879135023238
12,svr-rbf-xl,0.1556438323694876,0.0842643356653823
12,svr-poly-l,0.1556438323694876,0.0842643356653823
12,knn-tuned-sqrt,0.017440781204931134,0.0733876495982478
12,knn-tuned-l,0.017440781204931134,0.0733876495982478
12,ridge,0.06416544045834507,0.07689803466108998
13,rf-tuned-l,0.11392759720448467,0.08073182800143185
13,rf-tuned-xl,0.10326009895063151,0.0798751985372205
13,gb-tuned-l,0.16951464215497192,0.08534654273420157
13,gb-tuned-xl,0.16951464215497197,0.08534654273420157
13,xgb-xl,-0.07766765638554832,0.06665550527293014
13,xgb-l,-0.07766765638554832,0.06665550527293014
13,mlp-adaptive-xl,0.0028256291247021003,0.07224267432799157
13,mlp-l,0.0063453081142883505,0.07249739335261707
13,svr-rbf-xl,0.1567930019426128,0.08426767177858017
13,svr-poly-l,0.1567930019426128,0.08426767177858017
13,knn-tuned-sqrt,0.004589868144559417,0.07237024016816847
13,knn-tuned-l,0.004589868144559417,0.07237024016816847
13,ridge,0.07143240060217453,0.07737298587297829
13,rf-tuned-l,0.11392759720448467,0.08073182800143185
13,rf-tuned-xl,0.10326009895063151,0.0798751985372205
13,gb-tuned-l,0.16951464215497192,0.08534654273420157
13,gb-tuned-xl,0.16951464215497197,0.08534654273420157
13,xgb-xl,-0.07766765638554832,0.06665550527293014
13,xgb-l,-0.07766765638554832,0.06665550527293014
13,mlp-adaptive-xl,0.0028256291247021003,0.07224267432799157
13,mlp-l,0.0063453081142883505,0.07249739335261707
13,svr-rbf-xl,0.1567930019426128,0.08426767177858017
13,svr-poly-l,0.1567930019426128,0.08426767177858017
13,knn-tuned-sqrt,0.004589868144559417,0.07237024016816847
13,knn-tuned-l,0.004589868144559417,0.07237024016816847
13,ridge,0.07143240060217453,0.07737298587297829
13,rf-tuned-l,0.11392759720448467,0.08073182800143185
13,rf-tuned-xl,0.10326009895063151,0.0798751985372205
13,gb-tuned-l,0.16951464215497192,0.08534654273420157
13,gb-tuned-xl,0.16951464215497197,0.08534654273420157
13,xgb-xl,-0.07766765638554832,0.06665550527293014
13,xgb-l,-0.07766765638554832,0.06665550527293014
13,mlp-adaptive-xl,0.0028256291247021003,0.07224267432799157
13,mlp-l,0.0063453081142883505,0.07249739335261707
13,svr-rbf-xl,0.1567930019426128,0.08426767177858017
13,svr-poly-l,0.1567930019426128,0.08426767177858017
13,knn-tuned-sqrt,0.004589868144559417,0.07237024016816847
13,knn-tuned-l,0.004589868144559417,0.07237024016816847
13,ridge,0.07143240060217453,0.07737298587297829
14,rf-tuned-l,0.060800241525688595,0.07928428285293405
14,rf-tuned-xl,0.05269368605090754,0.07864415852294766
14,gb-tuned-l,0.1331111286149146,0.08522977098525433
14,gb-tuned-xl,0.1331111286149145,0.08522977098525433
14,xgb-xl,-0.18668699366338998,0.06190201150669355
14,xgb-l,-0.18668699366338998,0.06190201150669355
14,mlp-adaptive-xl,-0.0183537968902868,0.07325055846802918
14,mlp-l,-0.017269609171141398,0.07333001889116465
14,svr-rbf-xl,0.14750746737233175,0.08646564230675306
14,svr-poly-l,0.14750746737233175,0.08646564230675306
14,knn-tuned-sqrt,-0.0022312126741719897,0.07444111842824362
14,knn-tuned-l,-0.0022312126741719897,0.07444111842824362
14,ridge,0.062433681667567485,0.0794138948110353
14,rf-tuned-l,0.060800241525688595,0.07928428285293405
14,rf-tuned-xl,0.05269368605090754,0.07864415852294766
14,gb-tuned-l,0.1331111286149146,0.08522977098525433
14,gb-tuned-xl,0.1331111286149145,0.08522977098525433
14,xgb-xl,-0.18668699366338998,0.06190201150669355
14,xgb-l,-0.18668699366338998,0.06190201150669355
14,mlp-adaptive-xl,-0.0183537968902868,0.07325055846802918
14,mlp-l,-0.017269609171141398,0.07333001889116465
14,svr-rbf-xl,0.14750746737233175,0.08646564230675306
14,svr-poly-l,0.14750746737233175,0.08646564230675306
14,knn-tuned-sqrt,-0.0022312126741719897,0.07444111842824362
14,knn-tuned-l,-0.0022312126741719897,0.07444111842824362
14,ridge,0.062433681667567485,0.0794138948110353
14,rf-tuned-l,0.060800241525688595,0.07928428285293405
14,rf-tuned-xl,0.05269368605090754,0.07864415852294766
14,gb-tuned-l,0.1331111286149146,0.08522977098525433
14,gb-tuned-xl,0.1331111286149145,0.08522977098525433
14,xgb-xl,-0.18668699366338998,0.06190201150669355
14,xgb-l,-0.18668699366338998,0.06190201150669355
14,mlp-adaptive-xl,-0.0183537968902868,0.07325055846802918
14,mlp-l,-0.017269609171141398,0.07333001889116465
14,svr-rbf-xl,0.14750746737233175,0.08646564230675306
14,svr-poly-l,0.14750746737233175,0.08646564230675306
14,knn-tuned-sqrt,-0.0022312126741719897,0.07444111842824362
14,knn-tuned-l,-0.0022312126741719897,0.07444111842824362
14,ridge,0.062433681667567485,0.0794138948110353
15,rf-tuned-l,0.03582422192198873,0.07888311614524336
15,rf-tuned-xl,0.03572514494336867,0.07887530103158688
15,gb-tuned-l,0.09736699778628082,0.08389029977340458
15,gb-tuned-xl,0.09736699778628075,0.08389029977340458
15,xgb-xl,-0.17113275053030472,0.06413628304594401
15,xgb-l,-0.17113275053030472,0.06413628304594401
15,mlp-adaptive-xl,-0.02499227154070598,0.07422868909536363
15,mlp-l,-0.03404446428660453,0.07355978876932699
15,svr-rbf-xl,0.11124827983556344,0.08506292462454418
15,svr-poly-l,0.11124827983556344,0.08506292462454418
15,knn-tuned-sqrt,-0.019363888342603674,0.07464765454491083
15,knn-tuned-l,-0.019363888342603674,0.07464765454491083
15,ridge,0.03703622873402825,0.07897878098087188
15,rf-tuned-l,0.03582422192198873,0.07888311614524336
15,rf-tuned-xl,0.03572514494336867,0.07887530103158688
15,gb-tuned-l,0.09736699778628082,0.08389029977340458
15,gb-tuned-xl,0.09736699778628075,0.08389029977340458
15,xgb-xl,-0.17113275053030472,0.06413628304594401
15,xgb-l,-0.17113275053030472,0.06413628304594401
15,mlp-adaptive-xl,-0.02499227154070598,0.07422868909536363
15,mlp-l,-0.03404446428660453,0.07355978876932699
15,svr-rbf-xl,0.11124827983556344,0.08506292462454418
15,svr-poly-l,0.11124827983556344,0.08506292462454418
15,knn-tuned-sqrt,-0.019363888342603674,0.07464765454491083
15,knn-tuned-l,-0.019363888342603674,0.07464765454491083
15,ridge,0.03703622873402825,0.07897878098087188
15,rf-tuned-l,0.03582422192198873,0.07888311614524336
15,rf-tuned-xl,0.03572514494336867,0.07887530103158688
15,gb-tuned-l,0.09736699778628082,0.08389029977340458
15,gb-tuned-xl,0.09736699778628075,0.08389029977340458
15,xgb-xl,-0.17113275053030472,0.06413628304594401
15,xgb-l,-0.17113275053030472,0.06413628304594401
15,mlp-adaptive-xl,-0.02499227154070598,0.07422868909536363
